cell,fusion,alpha,top_k_stage1,rerank,rerank_model,truncation,mode,final_k,query_idx,question,origin_chunk_id,gold_in_stage1_pool,stage1_size,rerank_top_score,rerank_bottom_score,rerank_latency_ms,hit_rank,recall_at_5,mrr10,ndcg_at_10
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,11,how to configure bash to archive command history by month using HISTFILE and date formatting,01KSHSND0579P0E32617QJ5WJ4,1,50,0.9674233198165894,0.5389242172241211,1731.3,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,12,How does the [n]<>word redirection operator open files for both reading and writing in shell scripting?,01KSHSNCQG3AHQD1ZG8MSXQ7D5,1,50,0.9984928369522095,0.9395805597305298,1040.6,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,13,How to disable the warning when a function runs without set -e in an if condition in Bash?,01KSHSND6JVG7A73RM55KQQ7ES,1,50,0.9242762327194214,0.7282553911209106,1031.3,3,1,0.333333,0.500000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,14,bash history variables HISTSIZE HISTFILE HISTFILESIZE,01KSHSNCN4E4GQ4JCCB8MF8W9C,1,50,0.9942077398300171,0.9887802600860596,1757.2,5,1,0.200000,0.386853
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,15,"How to use foo ""$@"" in a shell script to make function's $1 refer to script's $1?",01KSHSND7XV2EPM69M5B27W9HA,1,50,0.9621758460998535,0.23847641050815582,1073.5,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,16,sh history expansion modifiers explanation,01KSHSNCR0046EPDH0CEY7J6V2,1,50,0.947483241558075,0.6879221200942993,1242.6,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,17,how to use numbers with leading zeros in a bash loop using seq,01KSHSNCYA4WRGCVZ85JEQ8KJV,1,50,0.9647283554077148,0.5523526668548584,1219.8,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,18,Bash loop commands syntax explanation,01KSHSND1B99JABS5DV0BKMXX0,1,50,0.9733346700668335,0.7453838586807251,1025.3,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,19,readline function manpage name section,01KSHSNCP059MHZR946HT1HQ6V,1,50,0.5164743661880493,0.16145724058151245,828.1,3,1,0.333333,0.500000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,20,how to pass arguments with spaces in bash using arrays,01KSHSND84S923WGQRHDQSF0QC,0,50,0.9855382442474365,0.7570803761482239,1162.7,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,21,How does Bash handle regular expressions with the =~ operator and BASH_REMATCH variable?,01KSHSNCVS9VGHHAEGBPQGTRBM,1,50,0.9924845099449158,0.8563680648803711,1190.4,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,22,step 99.4 translate the strings,01KSHSND09JAAR298H1QFGWGPG,1,50,0.9695788621902466,0.186335489153862,671.9,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,23,What is the content of SC2075.md?,01KSHSND875BS6BTH9H81C61QH,1,50,0.8871200680732727,0.264347642660141,58.4,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,24,"In bats, why doesn't ! cause a test failure and how to fold it into a conditional?",01KSHSND6G8T6Q349J7HX8KE1M,1,50,0.9960975050926208,0.6655874848365784,747.2,5,1,0.200000,0.386853
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,25,declare command portability bash zsh posix,01KSHSND4VD23GPDDXCA8SBTXN,1,50,0.9790770411491394,0.6159571409225464,745.4,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,26,Bash local variable outside function error,01KSHSND7KZDPQTK94MAKVKXA0,1,50,0.8768652081489563,0.2769419848918915,1053.9,3,1,0.333333,0.500000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,27,ShellCheck SC2171 error trailing ] tr -d ] fix,01KSHSND7J1YWCYE2DDT16YT1E,1,50,0.5668982863426208,0.21308313310146332,1069.3,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,28,What is the content of SC2073.md?,01KSHSND875BS6BTH9H81C61QS,1,50,0.8965715169906616,0.07746345549821854,67.7,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,29,What is the content of SC2148.md?,01KSHSND7QYB0HKGB58BQA7NHR,1,50,0.8973551392555237,0.04308648779988289,68.9,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,30,how to save a command as a function in bash to run later,01KSHSNCYZDAWVS4QJMWKX48TR,1,50,0.937187910079956,0.1616888791322708,1020.1,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,31,How do I disable the warning for a variable not being assigned when I intentionally didn't use it?,01KSHSND7PQVGDV80EC19Y7B63,1,50,0.7947730422019958,0.39141765236854553,325.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,32,Why is break or continue invalid outside a loop in scripting?,01KSHSND80A396HJ701A2TB9FV,1,50,0.961206316947937,0.3824739456176758,949.3,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,33,How to handle unset terminal variables in bash when stderr is not connected to a terminal using tput?,01KSHSNCYSZ3RQ555QEF1PNF4S,1,50,0.988990306854248,0.05798294395208359,1179.6,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,34,How does quoting affect pattern matching in a Bash case statement?,01KSHSND16GFQMW1QEH51E1Y28,1,50,0.9472138285636902,0.8468348383903503,1008.4,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,35,inconsistent output of which command across different operating systems and recommended alternatives,01KSHSND013361FTXN7GHXNKWX,1,50,0.8866337537765503,0.014028338715434074,1043.3,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,36,command substitution syntax shell scripting best practices,01KSHSND30V9XRM99EKA1XFVQY,1,50,0.932738184928894,0.8679159283638,1200.0,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,37,How does the Bourne find command with 2>&1 and >/dev/null redirection work?,01KSHSNCZ1109RS8387YG9A1FM,1,50,0.9890159964561462,0.7404379844665527,1091.0,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,38,"Bash aliases vs functions: differences in behavior, limitations, and example of replacing an alias with a function",01KSHSNCW876EV9G679ZTBEABB,1,50,0.9760436415672302,0.7561752796173096,1042.4,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,39,What is the content of the SC2083.md section?,01KSHSND85B7WBD71QPWX99YRP,1,50,0.863570511341095,0.024788372218608856,60.8,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,40,how to convert filenames to lowercase using rename command in Linux,01KSHSNCYKX3NAEHHEYH9E0FFK,1,50,0.9701418280601501,0.9039363265037537,1135.0,4,1,0.250000,0.430677
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,41,How to add color to terminal scripts using ANSI codes,01KSHSND2XBGR79KE9MES6BGKH,1,50,0.9581397175788879,0.39658087491989136,1110.2,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,42,How can I avoid losing any history lines?,01KSHSNCWTSYN79T85P20X2VE6,1,50,0.9934229254722595,0.067890964448452,1732.9,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,43,introduction to ANSI/VT100 terminal codes in bash scripting,01KSHSND2YVHM55A9K19SZXT5G,1,50,0.9917341470718384,0.2844609320163727,1037.9,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,44,process substitution bugs and portability issues in bash and other shells,01KSHSND4ZG6ZXHS42S8C1W7HY,1,50,0.9926182627677917,0.42061325907707214,1012.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,45,How to enable the nullglob option using the shopt command in bash?,01KSHSND4EPVKKS4PCDPDTKR7B,1,50,0.9213904738426208,0.6268395781517029,1039.3,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,46,how to remove leading zeros in posix shell,01KSHSNCZ9VNV59GGXQBJHHBPJ,1,50,0.9994716048240662,0.7116178274154663,1009.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,47,What is the content of SC3059.md?,01KSHSND5YNJZYGW26XF0PD0R0,1,50,0.9067034125328064,0.07383988797664642,59.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,48,What is the content of SC2145.md?,01KSHSND7RW6EHB6V6W4HZ8ZM3,1,50,0.8953080177307129,0.01938055083155632,59.5,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,49,obsolete Bash syntax &>FILE and $[EXPRESSION] replacement,01KSHSND34K1ZWPANCKFSS6B67,1,50,0.9684631824493408,0.28757336735725403,1008.8,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,50,SC2187.md content,01KSHSND7FWQEXK2MX3XJ9416M,1,50,0.9111834168434143,0.5453258156776428,46.2,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,51,how to open a file for both reading and writing in bash redirection using file descriptors,01KSHSNCMP4PBK2AJB5CJCVT42,1,50,0.9976760745048523,0.9421669840812683,998.6,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,52,security risks of using declare with array variables in shell scripting leading to arbitrary code execution,01KSHSNCYYZM60SYFKY30B86HS,1,50,0.9515987038612366,0.2625825107097626,984.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,53,What is SC2084?,01KSHSND85B7WBD71QPWX99YRH,1,50,0.6181256771087646,0.0377010703086853,49.5,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,54,"Why does Bash allow function foo() { ... } but ksh does not, and how does the shebang line affect this?",01KSHSND7Y77DJF83KS6KVFKQE,1,50,0.8978787064552307,0.15737061202526093,912.3,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,55,What is the See Also section for the sh manpage?,01KSHSNCRQMTC1ESRA9QTXW1CJ,1,50,0.032424863427877426,0.004575284197926521,775.3,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,56,how to display file size in bash using wc -c command,01KSHSND2WWHA087V4Z1KBAEW7,1,50,0.9254710078239441,0.008780420757830143,1016.7,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,57,How to redirect stderr to a pipe while keeping stdout in Bourne shell?,01KSHSNCYYZM60SYFKY30B86HB,1,50,0.9959250688552856,0.9333999156951904,1145.1,4,1,0.250000,0.430677
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,58,What is the content of SC2118.md?,01KSHSND7XV2EPM69M5B27W9HB,1,50,0.8785176873207092,0.12703382968902588,73.0,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,59,What is the content of SC2297.md?,01KSHSND6N5MGRV3JHMRAV4WG1,1,50,0.9159426093101501,0.46769043803215027,70.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,60,How to read all files into a Bash array using find with -print0 and null delimiter to handle filenames with newlines?,01KSHSNCYCAFVK2WG11EX2D4SV,1,50,0.9889766573905945,0.8741004467010498,1641.9,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,61,How to enable require-variable-braces in .shellcheckrc ShellCheck,01KSHSND70N24Z1J933N5FEANZ,1,50,0.9816038608551025,0.5159404873847961,893.2,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,62,How do I operate on IP addresses and netmasks in BASH?,01KSHSNCWTSYN79T85P20X2VEQ,1,50,0.9926064014434814,0.6026332974433899,1165.1,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,63,Bash select command example with variables and break statement,01KSHSND53W492KBD9TP73G49D,1,50,0.9370754957199097,0.585102379322052,1131.7,3,1,0.333333,0.500000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,64,What is the reason the expansion will not see the mentioned assignment?,01KSHSND8126ETX6XM2SS4PPV9,1,50,0.9510261416435242,0.11234330385923386,636.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,65,how does bash locate and execute commands,01KSHSNCMR0E5G2B05PWZBE970,1,50,0.9880611896514893,0.9475893974304199,1200.3,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,66,What is the return status of the wait builtin command in shell?,01KSHSND4C73BCE1HVDC0FY8Q2,1,50,0.9723924398422241,0.96343594789505,968.8,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,67,Parsing and execution see also,01KSHSND4X7CAHNHNHB1CXSTRT,0,50,0.8606261014938354,0.49556639790534973,701.4,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,68,What is the structure of Template.md?,01KSHSND5VE9T469Y540VRAHM2,1,50,0.36084336042404175,0.0002351391885895282,70.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,69,SC2238.md,01KSHSND73ZY0EGPVXB15RK929,1,50,0.9996883869171143,0.651870608329773,46.6,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,70,What is SC3039.md?,01KSHSND63RRRRAYH7ZG8XAQC2,1,50,0.9545277953147888,0.08104988932609558,52.3,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,71,What is the content of SC2281.md?,01KSHSND6S97ME65RGME3TR2EX,1,50,0.8932158350944519,0.09652458131313324,58.3,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,72,how to run a script in the current shell environment bash,01KSHSNCW876EV9G679ZTBEABD,1,50,0.9936421513557434,0.8218451738357544,1087.4,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,73,How does Bash perform variable expansion and substitution in command lines?,01KSHSND4ZG6ZXHS42S8C1W7J0,1,50,0.9955248832702637,0.9838495254516602,1429.3,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,74,How can I get the newest (or oldest) file from a directory?,01KSHSND09JAAR298H1QFGWGPK,1,50,0.9624472260475159,0.8784631490707397,1126.5,3,1,0.333333,0.500000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,75,shebang multiple parameters macOS exception,01KSHSND82MWQMD3TDW998F895,1,50,0.972928524017334,0.3261440396308899,972.2,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,76,Bash variable types and declare options,01KSHSNCVRPSSC1TA2NEPH0CXM,1,50,0.9854639172554016,0.8923964500427246,1149.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,77,how to find intersection and subtract files using sort and uniq in Unix,01KSHSNCYR8D9YS18MSXBRHMXY,1,50,0.9680952429771423,0.07786237448453903,1104.3,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,78,GNU Readline Library license terms,01KSHSNCK0NHQBVFH4MHFD9Q0R,1,50,0.9784678220748901,0.32241958379745483,1123.2,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,79,Bash 4 new shell options description,01KSHSND1YNR67T1RZHEJ8W7D9,1,50,0.8790510892868042,0.8082131147384644,1207.2,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,80,how to copy a file to a remote system with a filename containing spaces using scp or rsync,01KSHSNCWTSYN79T85P20X2VEM,1,50,0.9950100183486938,0.6143389940261841,1116.8,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,81,how to print a horizontal line using printf and tr in bash,01KSHSND2TBN9QN7C69FJQBMGX,1,50,0.8274163007736206,0.37536582350730896,1144.5,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,82,"Bash command substitution: differences between backticks and $(), nesting, parsing, and POSIX compliance",01KSHSND51CVJPFQYVZ54NF102,1,50,0.9852786064147949,0.6452174186706543,1171.6,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,83,Why don't brace expansions work as operands in [ ] in shell scripting and how to use a loop instead?,01KSHSND7C5TW48B51CVXFECD7,0,50,0.9991791844367981,0.7588136792182922,1193.7,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,84,What is the content of the SC2194.md file?,01KSHSND7E11QCWD5Q229HH0DQ,1,50,0.9103949069976807,0.021294206380844116,66.8,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,85,readline movement commands for navigating the shell,01KSHSNCED2D452QRAE3F3AF8K,1,50,0.728028416633606,0.4006607234477997,1191.1,3,1,0.333333,0.500000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,86,How do I invoke a shell command from a non-shell application?,01KSHSNCY946PNBNSVW71RNRWR,1,50,0.9974831938743591,0.1435527503490448,1109.0,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,87,ShellCheck SC2290 exceptions,01KSHSND6QBQ1AEQ4RK8S13YJ9,0,50,0.9620235562324524,0.8858085870742798,789.2,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,88,What is the shebang line and how is it used in Unixoid operating systems to execute scripts?,01KSHSND46W1GXEAEXVHK1NPFP,1,50,0.9959366321563721,0.5690770745277405,884.2,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,89,Bash -n instead of ! -z exceptions and variable quoting,01KSHSND742RHZ7F1N89H7XG66,1,50,0.9116764068603516,0.14318442344665527,837.7,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,90,How does the shell use quotes to suppress interpretation of special syntax in patterns and regular expressions?,01KSHSND16GFQMW1QEH51E1Y24,1,50,0.9989369511604309,0.9005907773971558,951.9,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,91,how to ignore Grep regex glob exception,01KSHSND8BCP32XBQGBNDNBFX2,1,50,0.60346519947052,0.10803309082984924,876.6,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,92,Why is it bad to use unquoted variables in bash echo commands?,01KSHSND17WD31P47E6H538W74,0,50,0.9024472236633301,0.6308769583702087,1114.2,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,93,SC2331.md content,01KSHSND6C52H1DDTSWM1BGBH5,1,50,0.9008844494819641,0.1378946602344513,53.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,94,What is the content of SC2306.md?,01KSHSND6K586X2AYAVWDQ3FD3,1,50,0.9375779032707214,0.03805481269955635,56.5,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,95,how to check if a glob matches exactly one file in a shell script exception,01KSHSND7C5TW48B51CVXFECCZ,1,50,0.9950632452964783,0.6439067125320435,1016.9,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,96,portability considerations for classic C for-loop,01KSHSND57SC10B1D3RNH504KK,1,50,0.9201613068580627,0.15421763062477112,696.7,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,97,What is the content of the SC2162.md section?,01KSHSND7MQG1WTBRXY3V2NH9V,1,50,0.8687769770622253,0.07212771475315094,60.9,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,98,how to make variables available to child processes in bash using export,01KSHSND3BQTBXN8SE39N525HR,1,50,0.9918026328086853,0.8121142983436584,1109.9,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,99,How to preserve the original IFS value in Bash when modifying it temporarily?,01KSHSND0ZXS6J01231KDWVSX0,1,50,0.7784022092819214,0.1425640732049942,1109.1,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,100,"How does Bash handle quoting and escaping in shell scripting, and what is the difference between weak and strong quoting with double and single quotes?",01KSHSND29XQFMAJD6JHF65W0C,1,50,0.9965766072273254,0.7296580672264099,1420.3,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,101,"Difference between ""$@"" and ""$*"" in Bash when expanding argument lists",01KSHSND16GFQMW1QEH51E1Y1X,1,50,0.9848478436470032,0.7846452593803406,1021.2,2,1,0.500000,0.630930
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,102,"How does the (String) length parameter expansion work for arrays in Bash, particularly with mass subscripts like @ and *?",01KSHSND2C96YRDCSAFXQ3C820,1,50,0.9957472681999207,0.9446747899055481,1550.1,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,103,Bash 4 command not found handle function set -e behavior BASH_XTRACEFD syslog history,01KSHSND1YNR67T1RZHEJ8W7DA,1,50,0.9801021218299866,0.5539342761039734,1099.9,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,104,How to use && and || in shell scripting as a shortcut for if-then-else constructs?,01KSHSND0XZ1NHJA7DM0PQC6ZG,1,50,0.9094857573509216,0.57675701379776,1088.5,1,1,1.000000,1.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,105,expr expects 3+ arguments but sees 1,01KSHSND6K586X2AYAVWDQ3FD2,0,50,0.8827133774757385,0.20667800307273865,644.7,0,0,0.000000,0.000000
B1_bge_1500c_inproc,alpha,0.75,50,1,BAAI/bge-reranker-v2-m3,1500,inproc,5,106,What is arithmetic expansion in Bash and how is it used with $(( ))?,01KSHSND1898XBP2H1K7E6AEKH,1,50,0.9955667853355408,0.9919243454933167,1069.8,3,1,0.333333,0.500000
